LoanId,OrderId,PortfolioId,NoteId,PortfolioName,Invested,InterestRate,Grade,LoanType,Term,PrincipalRemaining,Trend,NoteType,Accrual,PaymentsReceivedToDate,NextPaymentDate,Status,Note Issue Date,OrderDate,LoanStatusDate,Pending Principal Payment,Pending Interest,Purchased,installment,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,Loan Issue Date,1st Month Payment,application_type,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,PURCHASE_PRINCIPAL,PURCHASE_INTEREST,PRINCIPAL_RECEIVED,INTEREST_RECEIVED,LATE_FEES_RECEIVED,ORIGINAL_ASSET_AMOUNT,ORIGINAL_CONTRACTUAL_DUE_D,NEW_DUE_D,COUNT_PAY_DAY,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,HARDSHIP_FLAG,HARDSHIP_TYPE,HARDSHIP_REASON,HARDSHIP_STATUS,DEFERRAL_TERM,HARDSHIP_AMOUNT,HARDSHIP_START_DATE,HARDSHIP_END_DATE,PAYMENT_PLAN_START_DATE,HARDSHIP_LENGTH,HARDSHIP_DPD,HARDSHIP_LOAN_STATUS,ORIG_PROJECTED_ADDITIONAL_ACCRUED_INTEREST,HARDSHIP_PAYOFF_BALANCE_AMOUNT,HARDSHIP_LAST_PAYMENT_AMOUNT,DISBURSEMENT_METHOD,DEBT_SETTLEMENT_FLAG,DEBT_SETTLEMENT_FLAG_DATE,SETTLEMENT_STATUS,SETTLEMENT_DATE,SETTLEMENT_AMOUNT,SETTLEMENT_PERCENTAGE,SETTLEMENT_TERM
158361769,228315676,167112082,208202999,AutoInvest1,25,28.80%,D5,Personal,36,24.55503846,DOWN,1,0.117864185,1.004961539,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,271.69,Maintainence Technician,2 years,RENT,56000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158361769,,debt_consolidation,Debt consolidation,955xx,CA,0,7,4187,50,65.1,13.54,0,0,12/6/1999,670,674,2,50,,5,50,3,0,7,0,14319,9046,53.20%,12000,10,f,6384.31,6359.75,261.29,260.29,115.69,145.6,0,0,0,10/9/2019,261.29,11/9/2019,10/13/2019,659,655,5600,8,50,0,1,0,0,0,50,7,4,3,22600,14319,2046,5,4,4,90,0,0,0,2,36,5,237,3,17000,5,6,0,9/9/2019,,Individual,,,,4,1,1,1,6,5273,94,3,6,4647,63,1,0,2,25,0,0.444961539,0.56,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158362751,228315676,167112082,208203001,AutoInvest1,25,13.08%,B5,Personal,36,24.4291875,UP,1,0.053255629,0.825145833,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,404.79,,< 1 year,RENT,45000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158362751,,debt_consolidation,Debt consolidation,891xx,NV,0,4,11390,0,48.9,13.57,0,0,5/6/2008,660,664,0,51,,10,,8,0,7,0,16469,10910,44.90%,22300,12,f,11726.01,11726.01,396.07,396.07,273.99,122.08,0,0,0,10/9/2019,396.07,11/9/2019,10/13/2019,674,670,7000,9,,0,0,0,1,0,,7,3,8,31300,16469,2353,8,5,5,91.7,0,0,0,3,136,5,59,8,24300,5,6,1521,9/9/2019,,Individual,,,,0,1,1,1,10,5559,79,2,3,5048,53,1,1,1,25,0,0.5708125,0.254333333,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158362851,228315676,167112082,208203002,AutoInvest1,25,10.33%,B1,Personal,36,23.47655504,DOWN,1,0.040418802,1.722175926,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,175.09,Principal,10+ years,MORTGAGE,120000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158362851,,debt_consolidation,Debt consolidation,330xx,FL,0,11,39191,0,19.2,33.37,0,0,8/6/2003,710,714,3,47,,2,,1,1,28,0,294460,10416,17.10%,48500,39,f,5070.94,5070.94,371.99,371.99,329.06,42.93,0,0,0,10/9/2019,171.99,11/9/2019,10/13/2019,709,705,308058,24,,0,2,0,0,0,47,28,7,1,379691,294460,10516,15,8,14,94.9,0,0,0,13,193,10,48,1,60900,10,23,0,9/9/2019,,Individual,,,,4,4,1,2,5,280935,49,4,7,3190,33,2,0,5,25,0,1.523444959,0.198730967,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158363679,228315676,167112082,208203004,AutoInvest1,25,13.08%,B5,Personal,36,25,UP,1,0.308825,0,10/16/2019,Issued,9/11/2019,9/7/2019,9/9/2019,0,0,0,337.33,Surgical technician,10+ years,RENT,70000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158363679,,debt_consolidation,Debt consolidation,112xx,NY,0,4,4992,50,40.8,7.41,1,0,3/6/2013,675,679,1,16,,1,,1,0,15,0,11247,5803,30.50%,8400,23,f,10000,10000,0,0,0,0,0,0,0,,0,10/16/2019,10/13/2019,729,725,6500,15,,0,0,0,0,0,,15,2,1,25100,11247,750,4,3,4,95.2,0,0,0,8,42,8,78,1,18600,8,14,0,9/9/2019,0.82515,Individual,,,,1,1,1,3,12,5444,84,1,1,2269,45,0,8,1,25,0,0,0,0,25,9,16,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158363892,228315676,167112082,208203006,AutoInvest1,25,11.02%,B2,Personal,36,24.41087792,DOWN,1,0.044834646,0.80339498,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,619.76,Director of Classification/Unit Manager,10+ years,MORTGAGE,43288,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158363892,,debt_consolidation,Debt consolidation,252xx,WV,0,3,7833,0,21.7,26.73,0,0,11/6/1999,780,784,0,,,11,,18,0,6,0,19671,2167,20.60%,10000,7,f,18479.03,18479.03,608.17,608.17,445.97,162.2,0,0,0,10/9/2019,608.17,11/9/2019,10/13/2019,774,770,24500,4,,0,0,0,0,0,,6,1,11,35000,19671,3279,3,1,3,100,0,0,0,3,156,1,238,18,10500,1,4,0,9/9/2019,,Individual,,,,0,2,1,2,11,17504,71,0,1,2167,56,1,0,1,25,0,0.589122083,0.214272897,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158364056,228315676,167112082,208203008,AutoInvest1,25,12.40%,B4,Personal,36,24.42318039,DOWN,1,0.050474573,0.817929412,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,354.94,,< 1 year,MORTGAGE,120000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158364056,,credit_card,Credit card refinancing,601xx,IL,0,11,79764,7.7,5.6,18.64,0,0,1/6/2006,710,714,1,,,2,,2,1,18,0,26008,4748,5.50%,84500,21,f,10379.85,10379.85,347.62,347.62,245.15,102.47,0,0,0,10/9/2019,347.62,11/9/2019,10/13/2019,684,680,59234,16,,0,0,0,0,0,,18,4,2,481034,359966,19998,15,8,13,100,0,0,0,4,35,9,164,2,86600,9,14,1678,9/9/2019,,Individual,,,,2,3,0,2,22,21260,36,3,8,1627,18,2,0,7,25,0,0.576819608,0.241109804,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158366828,228315676,167112082,208203010,AutoInvest1,25,16.12%,C3,Personal,36,24.45541667,UP,1,0.065703553,0.85802381,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,739.55,Paramedic,7 years,MORTGAGE,74000,Source Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158366828,,debt_consolidation,Debt consolidation,371xx,TN,0,7,6639,60,72.2,9.55,0,0,5/6/2000,665,669,1,42,,3,,7,3,13,0,24049,17348,42.10%,23900,16,f,20542.55,20542.55,720.74,720.74,457.45,263.29,0,0,0,10/9/2019,720.74,11/9/2019,10/13/2019,719,715,10347,9,,0,0,0,0,0,,13,5,6,193418,161186,12399,5,5,5,85.7,0,0,0,2,232,6,63,7,41200,6,9,0,9/9/2019,,Individual,,,,1,1,0,0,105,5846,57,3,4,5756,44,0,0,3,25,0,0.544583333,0.313440476,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158367768,228315676,167112082,208203012,AutoInvest1,25,20.55%,D2,Personal,36,24.492,UP,1,0.0838851,0.907578125,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,599.12,ATM/VISA Representative,< 1 year,RENT,46000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158367768,,debt_consolidation,Debt consolidation,928xx,CA,0,5,305,0,69.5,21.71,1,0,8/6/2007,670,674,0,22,,7,62,11,0,8,0,24137,13591,71.90%,1000,20,f,15674.88,15674.88,580.85,580.85,325.12,255.73,0,0,0,10/9/2019,580.85,11/9/2019,10/13/2019,679,675,19124,12,62,0,1,0,0,0,22,8,2,11,38024,24137,3017,3,1,1,90,1,0,0,8,143,6,145,11,18900,6,6,0,9/9/2019,,Individual,,,,0,2,0,1,23,10546,55,2,4,695,64,0,8,1,25,0,0.508,0.399578125,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158367778,228315676,167112082,208203014,AutoInvest1,25,17.74%,C5,Personal,36,24.46902619,UP,1,0.072346754,0.875921429,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,1260.78,Server/Mod,< 1 year,OWN,65000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158367778,,medical,Medical expenses,040xx,ME,0,16,56023,0,8.2,27.7,0,0,11/6/2008,770,774,1,,,1,,4,0,20,0,39311,6301,6.70%,61000,30,f,34256.64,34256.64,1226.29,1226.29,743.36,482.93,0,0,0,10/9/2019,1226.29,11/9/2019,10/13/2019,784,780,52530,25,,0,0,0,0,0,,20,12,4,150656,39311,1966,16,3,10,100,0,0,0,4,35,6,130,4,93700,6,15,0,9/9/2019,,Individual,,,,4,4,2,3,9,33010,63,10,13,3182,26,2,0,6,25,0,0.53097381,0.344947619,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158368774,228315676,167112082,208203015,AutoInvest1,25,11.02%,B2,Personal,36,24.41087745,UP,1,0.044834645,0.803392157,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,417.54,IT Manager,5 years,RENT,81000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158368774,,credit_card,Credit card refinancing,787xx,TX,0,3,6286,50,41.3,21.27,0,0,12/6/2002,695,699,0,45,,7,45,8,3,6,0,47941,12425,51.80%,10700,20,f,12449.55,12449.55,409.73,409.73,300.45,109.28,0,0,0,10/9/2019,409.73,11/9/2019,10/13/2019,709,705,49995,12,45,0,3,0,0,0,52,6,2,7,73995,47941,7990,7,1,2,75,0,0,0,5,169,3,189,8,24000,3,4,0,9/9/2019,,Individual,,,,0,2,1,2,7,35516,12,1,1,4414,37,2,1,3,25,0,0.589122549,0.214269608,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158370739,228315676,167112082,208203016,AutoInvest1,25,12.40%,B4,Personal,36,25,DOWN,1,0.292764706,0,10/24/2019,Issued,9/11/2019,9/7/2019,9/9/2019,0,0,0,283.95,Lvn: case manager,2 years,OWN,150000,Source Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158370739,,debt_consolidation,Debt consolidation,925xx,CA,0,1,17202,50,56.7,23.62,1,0,3/6/2008,705,709,0,8,,1,8,26,3,12,0,66072,23316,46.90%,39700,27,f,8500,8500,0,0,0,0,0,0,0,,0,10/24/2019,10/13/2019,704,700,96155,21,8,0,0,0,0,0,,12,1,6,459372,360889,30074,13,5,6,92.6,0,0,0,3,109,7,138,6,49700,7,8,0,9/9/2019,0.817911765,Individual,,,,1,3,0,0,27,42756,67,1,1,8978,52,1,0,2,25,0,0,0,0,25,9,24,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158372735,228315676,167112082,208203017,AutoInvest1,25,11.71%,B3,Personal,36,24.41702437,FLAT,1,0.047653893,0.810660377,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,175.31,Independent contractor (1099),< 1 year,MORTGAGE,41000,Not Verified,9/6/2019,10/21/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158372735,,credit_card,Credit card refinancing,908xx,CA,0,2,8625,33.3,59.3,27.72,0,0,11/6/2005,710,714,0,,,13,,29,0,8,0,25077,13979,43%,21200,11,f,5176.41,5176.41,171.86,171.86,123.59,48.27,0,0,0,10/9/2019,171.86,11/9/2019,10/13/2019,714,710,26923,8,,0,0,0,0,0,,8,0,13,59423,25077,3135,4,3,3,100,0,0,0,3,166,4,66,14,32500,4,6,0,9/9/2019,,Individual,,,,0,2,0,1,13,11098,41,0,1,6469,42,1,0,0,25,0,0.582975629,0.227684748,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158372993,228315676,167112082,208203018,AutoInvest1,25,16.12%,C3,Personal,36,24.4554098,UP,1,0.065703534,0.858023529,11/9/2019,Current,9/11/2019,9/7/2019,10/9/2019,0,0,0,374.18,Manager,4 years,MORTGAGE,83000,Verified,9/7/2019,10/22/2019,9/7/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158372993,,debt_consolidation,Debt consolidation,123xx,NY,0,4,21256,0,0.7,18.95,0,0,6/6/2006,660,664,0,25,,10,25,23,1,11,0,36223,3248,13.10%,21400,30,f,10393.55,10393.55,364.66,364.66,231.45,133.21,0,0,0,10/9/2019,364.66,11/9/2019,10/13/2019,669,665,47743,17,25,0,7,0,0,0,25,11,2,6,216090,149491,13590,13,1,4,73.3,0,0,0,12,147,4,150,10,24800,4,8,1068,9/9/2019,,Individual,,,,1,2,1,2,6,32975,69,1,2,144,50,0,6,1,25,0,0.544590196,0.313433333,0,25,9,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158381438,228360606,167112082,208288679,AutoInvest1,25,16.12%,C3,Personal,36,24.45541667,DOWN,1,0.054752961,0.858033333,11/10/2019,Current,9/12/2019,9/10/2019,10/10/2019,0,0,0,528.25,Delivery Driver,10+ years,MORTGAGE,75000,Source Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158381438,,credit_card,Credit card refinancing,482xx,MI,0,4,27932,16.7,56.6,32.22,0,0,8/6/2006,695,699,0,31,,14,52,17,1,15,0,151672,147978,49%,64400,19,f,14673.25,14673.25,514.82,514.82,326.75,188.07,0,0,0,10/10/2019,514.82,11/10/2019,10/13/2019,659,655,12548,14,52,0,0,0,0,0,,14,0,14,337658,268661,19190,7,4,6,77.8,0,0,0,4,122,5,157,14,199500,5,13,0,9/10/2019,,Individual,,,,0,1,0,0,26,3694,29,0,4,19395,46,0,1,0,25,0,0.544583333,0.31345,0,25,10,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158397158,228360606,167112082,208288681,AutoInvest1,25,16.12%,C3,Personal,36,25,DOWN,1,0.369430556,0,10/25/2019,Issued,9/12/2019,9/10/2019,9/10/2019,0,0,0,211.3,GS-13/5,9 years,MORTGAGE,125000,Not Verified,9/10/2019,10/25/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158397158,,debt_consolidation,Debt consolidation,234xx,VA,0,6,1872,100,96.6,37.63,0,0,10/6/2001,670,674,0,,,19,,12,4,19,0,157360,102560,93.40%,55500,34,f,6000,6000,0,0,0,0,0,0,0,,0,10/25/2019,10/13/2019,664,660,70168,20,,0,0,0,0,0,,19,4,4,856260,773939,40734,10,7,7,100,0,0,0,9,170,13,215,5,109800,13,13,0,9/10/2019,0.858041667,Individual,,,,3,4,2,3,4,54800,51,2,3,20601,84,1,6,0,25,0,0,0,0,25,10,25,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158417165,228381856,167112082,208358256,AutoInvest1,25,16.12%,C3,Personal,36,24.29869617,UP,1,0.184967075,0.85802213,10/28/2019,Current,9/13/2019,9/11/2019,9/28/2019,0,0,0,636.54,Registered Nurse,1 year,RENT,40000,Source Verified,9/10/2019,10/25/2019,9/11/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158417165,,debt_consolidation,Debt consolidation,563xx,MN,0,5,9904,16.7,62.9,20.25,1,0,7/7/2009,690,694,0,19,,8,24,1,0,24,0,71427,16796,61.80%,26700,39,f,17567.96,17567.96,620.35,620.35,507.04,113.31,0,0,0,9/30/2019,620.35,10/28/2019,10/13/2019,714,710,54944,16,24,0,4,0,0,0,25,24,3,1,82144,71427,2976,11,5,6,79.5,0,0,0,23,118,5,122,1,27200,5,8,0,9/11/2019,,Individual,,,,1,16,0,0,25,54631,99,3,5,9825,87,0,0,4,25,0,0.701303827,0.156718303,0,25,11,28,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158423378,228360606,167112082,208288683,AutoInvest1,25,23.05%,D3,Personal,36,24.51177696,UP,1,0.07847173,0.936431373,11/10/2019,Current,9/12/2019,9/10/2019,10/10/2019,0,0,0,246.95,,< 1 year,OWN,110000,Not Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158423378,,major_purchase,Major purchase,774xx,TX,0,4,3308,60,75.1,11.52,0,0,11/7/2010,665,669,0,,,18,,3,0,9,0,40337,11462,66.30%,13300,12,f,6250.5,6250.5,238.79,238.79,124.5,114.29,0,0,0,10/10/2019,238.79,11/10/2019,10/13/2019,674,670,36016,8,,0,0,0,0,0,,9,2,3,53316,40337,4482,6,4,5,100,0,0,0,4,106,5,102,3,17300,5,6,0,9/10/2019,,Individual,,,,1,3,1,3,7,28875,80,1,1,4464,76,3,0,0,25,0,0.488223039,0.448208333,0,25,10,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158503063,228360606,167112082,208288686,AutoInvest1,25,18.62%,D1,Personal,36,24.47626667,DOWN,1,0.063298345,0.8858,11/10/2019,Current,9/12/2019,9/10/2019,10/10/2019,0,0,0,182.33,Account Manager,10+ years,RENT,95000,Source Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158503063,,credit_card,Credit card refinancing,601xx,IL,0,6,31367,28.6,11.9,9.89,0,0,5/9/2015,710,714,1,25,,5,25,6,0,12,0,28199,4332,8.80%,35600,15,f,4895.25,4895.25,177.16,177.16,104.75,72.41,0,0,0,10/10/2019,177.16,11/10/2019,10/13/2019,689,685,25000,12,,0,0,0,0,0,,12,5,4,74500,28199,2350,8,3,7,93.3,0,0,0,3,50,4,52,4,49500,4,10,0,9/10/2019,,Individual,,,,4,2,2,2,4,23867,96,3,4,2797,38,1,2,2,25,0,0.523733333,0.362066667,0,25,10,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158505941,228360606,167112082,208288688,AutoInvest1,25,15.24%,C2,Personal,36,24.44791176,DOWN,1,0.05174808,0.848411765,11/10/2019,Current,9/12/2019,9/10/2019,10/10/2019,0,0,0,443.49,Purchasing Manager,9 years,RENT,53040,Source Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158505941,,major_purchase,Major purchase,908xx,CA,0,1,281,100,98.8,19.68,0,0,2/9/2008,675,679,0,,,,,57,0,6,0,22677,22405,97.40%,22500,13,f,12468.43,12468.43,432.69,432.69,281.56,151.12,0,0,0,10/10/2019,432.69,11/10/2019,10/13/2019,649,645,16526,6,,0,0,0,0,0,,6,1,3,39526,22677,3780,5,4,4,100,0,0,0,7,139,5,95,3,23000,5,5,0,9/10/2019,,Individual,,,,1,1,0,0,60,272,2,1,1,14915,57,0,2,0,25,0,0.552088235,0.296323529,0,25,10,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158506777,228360606,167112082,208288690,AutoInvest1,25,16.12%,C3,Personal,36,24.45542157,DOWN,1,0.054752972,0.858029412,11/10/2019,Current,9/12/2019,9/10/2019,10/10/2019,0,0,0,299.34,disability specialist,10+ years,MORTGAGE,78000,Not Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158506777,,home_improvement,Home improvement,925xx,CA,0,3,989,100,95,19.42,0,0,4/9/2002,705,709,0,39,,16,39,57,4,9,0,41681,21416,62.60%,19700,16,f,8314.84,8314.84,291.73,291.73,185.16,106.57,0,0,0,10/10/2019,291.73,11/10/2019,10/13/2019,699,695,33000,8,39,0,0,0,0,0,,9,1,9,290032,254099,28233,3,2,2,93.8,0,0,0,4,73,3,209,16,34200,3,6,0,9/10/2019,,Individual,,,,0,2,1,2,9,20265,61,0,1,14748,62,1,2,0,25,0,0.544578431,0.31345098,0,25,10,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158509579,228360606,167112082,208288691,AutoInvest1,25,25.65%,D4,Personal,36,25,UP,1,0.587808361,0,10/25/2019,Issued,9/12/2019,9/10/2019,9/10/2019,0,0,0,908.37,Account Manager,10+ years,RENT,63000,Source Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158509579,,debt_consolidation,Debt consolidation,641xx,MO,0,5,2008,0,72.9,36.8,0,0,5/9/2003,700,704,2,77,,4,77,71,0,9,0,68310,16327,56.30%,7400,27,f,22650,22650,0,0,0,0,0,0,0,,0,10/25/2019,10/13/2019,739,735,60425,16,,0,0,0,0,0,78,9,3,4,89425,68310,7590,5,1,1,96.3,0,0,0,11,167,4,196,35,29000,4,5,0,9/10/2019,0.966986755,Individual,,,,2,4,3,5,4,51983,86,0,0,5392,76,2,10,4,25,0,0,0,0,25,10,25,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158509999,228360606,167112082,208288693,AutoInvest1,25,16.95%,C4,Personal,36,22.14285714,UP,1,0.77889881,2.857142857,10/15/2019,Current,9/12/2019,9/10/2019,10/15/2019,0.489497024,0.377681548,0,249.4,lobby receptionist,4 years,RENT,53000,Not Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158509999,,moving,Moving and relocation,941xx,CA,0,1,16960,0,50.3,31.73,0,0,12/9/2009,705,709,0,,,1,,28,0,8,0,62907,17140,48.10%,34100,14,f,6200,6200,800,800,800,0,0,0,0,10/7/2019,800,10/15/2019,10/13/2019,714,710,54701,11,,0,0,0,0,0,,8,1,3,90301,62907,7863,9,2,5,100,0,0,0,3,85,2,117,28,35600,2,6,0,9/10/2019,0.867178571,Joint App,116000,14.49,Not Verified,1,2,1,1,3,45767,12,0,0,8690,41,0,0,3,25,0,2.857142857,0,0,25,10,15,1,18198,635,639,11/9/2013,0,0,4,35.9,0,7,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158513864,228360606,167112082,208288695,AutoInvest1,25,14.30%,C1,Personal,36,24.43982292,UP,1,0.048540204,0.838234375,11/10/2019,Current,9/12/2019,9/10/2019,10/10/2019,0,0,0,549.18,"Teacher, Dean, and Director of PD",5 years,RENT,102945,Not Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158513864,,credit_card,Credit card refinancing,100xx,NY,0,4,641,100,96.1,20.34,0,0,9/9/2005,660,664,0,31,,14,31,6,0,12,0,164956,17835,95.90%,16500,20,f,15641.49,15641.49,536.47,536.47,358.51,177.96,0,0,0,10/10/2019,536.47,11/10/2019,10/13/2019,674,670,144746,6,,0,0,0,0,0,,12,1,6,163346,164956,14996,4,3,4,95,0,0,0,14,168,4,151,6,18600,4,6,0,9/10/2019,,Individual,,,,1,6,0,3,14,147121,87,1,1,7844,89,2,0,0,25,0,0.560177083,0.278057292,0,25,10,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158515294,228360606,167112082,208288697,AutoInvest1,25,15.24%,C2,Personal,36,24.44790625,DOWN,1,0.051748068,0.8484375,11/10/2019,Current,9/12/2019,9/10/2019,10/10/2019,0,0,0,278.27,Warehouse (stock and Pick parts),4 years,MORTGAGE,55000,Not Verified,9/9/2019,10/24/2019,9/10/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158515294,,other,Other,338xx,FL,0,3,1109,100,77.8,18.85,0,0,8/9/2015,670,674,0,,76,16,,17,1,6,1,28627,5190,76.30%,5000,9,f,7823.33,7823.33,271.5,271.5,176.67,94.83,0,0,0,10/10/2019,271.5,11/10/2019,10/13/2019,624,620,33695,4,,1,0,0,0,0,,6,1,12,262401,247184,41197,3,2,2,100,0,0,0,4,49,3,46,17,6800,3,3,0,9/10/2019,,Individual,,,,0,2,1,1,12,23437,70,0,1,2267,71,0,0,0,25,0,0.55209375,0.29634375,0,25,10,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
